FAM	om8 `-d --regularized -N1`	old	1	-C -d --regularized -N1	7.994735672	1.042643125	9410328755	1	2
FAM	om8 `-d --regularized -N1`	new	1	-C -d --regularized -N1	7.978912396	3.634609083	30055841358	234	2
FAM	om8 planted, `-2d --no-infomap -c`	old	1	-C -2d -N1 --no-infomap -c networks/debug/Jelena/planted_partition_N256_om8_nc64_E100000_mu10_sample1.clu	6.98103476	0.154239542	1184541114	32	2
FAM	om8 planted, `-2d --no-infomap -c`	new	1	-C -2d -N1 --no-infomap -c networks/debug/Jelena/planted_partition_N256_om8_nc64_E100000_mu10_sample1.clu	6.98103476	0.153457583	1182981909	32	2
F1	overlapping om8 `-d`	old	1	-C -F -d -N1	7.022972054	0.696381042	5181997315	201	4
F1	overlapping om8 `-d`	new	1	-C -F -d -N1	7.022972054	0.617825333	5183989114	201	4
C1	overlapping om2 E100000 `-d`	old	1	-C -d -N1	7.144517469	0.459698625	4550780640	3	3
C1	overlapping om2 E100000 `-d`	new	1	-C -d -N1	7.144517469	0.439911625	4550197356	3	3
C1	overlapping om3 E50000 `-d`	old	1	-C -d -N1	5.854829799	0.449325667	4344216897	537	4
C1	overlapping om3 E50000 `-d`	new	1	-C -d -N1	5.854829799	0.448686209	4343863076	537	4
C1	overlapping om4 E50000 `-d`	old	1	-C -d -N1	4.898784516	0.44995275	4168101713	1867	3
C1	overlapping om4 E50000 `-d`	new	1	-C -d -N1	4.898784516	0.466507666	4169134582	1867	3
C1	overlapping om5 E50000 `-d`	old	1	-C -d -N1	4.1554786	0.564011375	5007002355	2156	4
C1	overlapping om5 E50000 `-d`	new	1	-C -d -N1	4.1554786	0.57979625	5013052514	2156	4
C1	overlapping om6 E50000 `-d`	old	1	-C -d -N1	3.620157111	0.701393833	5949712960	3056	4
C1	overlapping om6 E50000 `-d`	new	1	-C -d -N1	3.620157111	0.689560917	5939651598	3056	4
C1	overlapping om7 E50000 `-d`	old	1	-C -d -N1	3.21639819	0.646752458	5556278459	3417	5
C1	overlapping om7 E50000 `-d`	new	1	-C -d -N1	3.21639819	0.642668334	5558952836	3417	5
C1	overlapping om8 E50000 `-d`	old	1	-C -d -N1	2.885785338	1.000780208	8096915227	4371	5
C1	overlapping om8 E50000 `-d`	new	1	-C -d -N1	2.885785338	0.940748708	8104865674	4371	5
C1	wikispeedia `-2d`	old	1	-C -2d -N1	5.91901362	0.095772416	997955206	184	2
C1	wikispeedia `-2d`	new	1	-C -2d -N1	5.91901362	0.093072208	997152269	184	2
C1	wikispeedia `-d`	old	1	-C -d -N1	6.066305904	0.071697625	819422731	187	3
C1	wikispeedia `-d`	new	1	-C -d -N1	6.066305904	0.072795875	819010253	187	3
C10	ninetriangles	old	1	-C -N10 	3.371875026	0.00102875	69777825	5	3
C10	ninetriangles	new	1	-C -N10 	3.371875026	0.001009542	70164123	5	3
L10	ninetriangles	new	1	-C --non-redundant -N10 	3.078067323	0.00114225	70641195	3	3
F10	jazz	new	1	-C -F -N10 	6.862755928	0.006459125	132049418	6	2
C2_10	netscicoauthor2010	old	1	-C -2 -N10 	4.283072584	0.008565042	157726875	59	2
C2_10	netscicoauthor2010	new	1	-C -2 -N10 	4.283072584	0.008968916	156983596	59	2
C10	powergrid	old	1	-C -N10 	4.717760238	0.247607792	2800122271	5	5
C10	powergrid	new	1	-C -N10 	4.717760238	0.2730175	2806583831	5	5
L10	powergrid	new	1	-C --non-redundant -N10 	4.509265423	0.271087875	2899189642	3	7
F10	politicalblogs	new	1	-C -F -N10 -d	6.740943136	0.056118958	674265533	81	2
